,Unnamed: 0,mode,price,catch,pbeach,ppier,pboat,pcharter,cbeach,cpier,cboat,ccharter,income,log_income,pdiff
499,500,charter,76.454,0.0058,139.496,139.496,41.45399999999999,76.454,0.5333,0.4522,0.0156,0.0058,2083.3332,7.641724390062335,63.042000000000016
538,539,charter,77.734,1.0266,386.464,386.464,42.734,77.734,0.5333,0.4522,0.2413,1.0266,7083.3317,8.86549965509619,308.73
160,161,charter,77.77199999999999,1.0266,245.31,245.31,42.772,77.77199999999999,0.5333,0.4522,0.0051,1.0266,4583.332,8.430181523517474,167.538
945,946,pier,77.86,0.0789,77.86,77.86,115.874,144.874,0.0678,0.0789,0.0014,0.0029,1249.9998,7.130898670296334,0.0
448,449,charter,77.9,0.4216,197.34,197.34,42.9,77.9,0.5333,0.0069,0.0361,0.4216,2916.6666,7.978196667826407,119.44
853,854,charter,78.196,2.3014,12.87,12.87,53.196000000000005,78.196,0.2537,0.1498,0.6817,2.3014,2916.6666,7.978196667826407,65.326
657,658,pier,78.732,0.0503,78.732,78.732,78.732,103.732,0.0678,0.0503,0.2601,0.5391,5416.6667,8.59723590524362,0.0
792,793,charter,78.74,0.0209,94.77,94.77,43.74,78.74,0.0678,0.0789,0.0102,0.0209,5416.6667,8.59723590524362,16.03
780,781,charter,78.74,0.2377,94.77,94.77,43.74,78.74,0.0678,0.0025,0.0108,0.2377,5416.6667,8.59723590524362,16.03
97,98,charter,79.24,0.1726,210.566,210.566,49.74,79.24,0.0678,0.0052,0.0732,0.1726,6250.0013,8.740336950730425,131.32600000000002
402,403,boat,79.25399999999999,0.0023,115.736,115.736,79.25399999999999,103.254,0.1049,0.0451,0.0023,0.0046,4583.332,8.430181523517474,36.48200000000001
225,226,charter,79.404,0.4671,81.648,81.648,55.404,79.404,0.1049,0.0451,0.1574,0.4671,5416.6667,8.59723590524362,2.2439999999999998
492,493,charter,79.666,0.5391,41.45399999999999,41.45399999999999,50.666,79.666,0.0678,0.0789,0.1643,0.5391,2083.3332,7.641724390062335,38.212
511,512,charter,80.074,0.0468,92.046,92.046,56.074,80.074,0.1049,0.0451,0.0238,0.0468,3749.9999,8.22951109229779,11.972000000000008
533,534,charter,80.47399999999999,0.0058,177.606,177.606,45.474,80.47399999999999,0.5333,0.4522,0.0156,0.0058,2916.6666,7.978196667826407,97.132
37,38,boat,80.608,0.0531,25.648000000000003,25.648000000000003,80.608,105.608,0.2537,0.1498,0.0531,0.0052,1249.9998,7.130898670296334,54.96
474,475,charter,80.77,0.2421,55.77,55.77,55.77,80.77,0.0678,0.0052,0.1491,0.2421,2916.6666,7.978196667826407,24.999999999999993
470,471,boat,81.77,0.1665,278.018,278.018,81.77,116.77,0.5333,0.4522,0.1665,0.3975,4583.332,8.430181523517474,196.248
453,454,boat,81.77,0.0613,127.058,127.058,81.77,105.77,0.1049,0.0079,0.0613,0.3087,4583.332,8.430181523517474,45.28800000000001
1084,1085,charter,82.376,0.0209,111.86,111.86,47.376000000000005,82.376,0.0678,0.0789,0.0102,0.0209,2083.3332,7.641724390062335,29.483999999999995
191,192,charter,82.804,1.0266,221.408,221.408,47.804,82.804,0.5333,0.4522,0.0051,1.0266,4583.332,8.430181523517474,138.60399999999998
227,228,charter,82.804,0.4216,221.408,221.408,47.804,82.804,0.5333,0.0069,0.0361,0.4216,4583.332,8.430181523517474,138.60399999999998
139,140,charter,84.06200000000001,1.0266,186.18400000000003,186.18400000000003,49.062,84.06200000000001,0.5333,0.4522,0.2413,1.0266,4583.332,8.430181523517474,102.12200000000001
145,146,charter,84.306,0.0046,85.698,85.698,60.306,84.306,0.1049,0.0451,0.0023,0.0046,3749.9999,8.22951109229779,1.391999999999996
407,408,charter,84.306,0.0046,85.698,85.698,60.306,84.306,0.1049,0.0451,0.0023,0.0046,3749.9999,8.22951109229779,1.391999999999996
430,431,charter,84.35,0.4216,146.734,146.734,49.35,84.35,0.5333,0.0069,0.0361,0.4216,2083.3332,7.641724390062335,62.384000000000015
487,488,charter,84.35,0.4216,146.734,146.734,49.35,84.35,0.5333,0.0069,0.0361,0.4216,2083.3332,7.641724390062335,62.384000000000015
1069,1070,charter,84.68799999999999,2.3014,189.012,189.012,59.688,84.68799999999999,0.2537,0.1498,0.6817,2.3014,6250.0013,8.740336950730425,104.32400000000001
131,132,charter,84.74,0.6456,107.77,107.77,49.74,84.74,0.0678,0.0789,0.0559,0.6456,6250.0013,8.740336950730425,23.03
788,789,charter,84.74,0.6456,107.77,107.77,49.74,84.74,0.0678,0.0789,0.0559,0.6456,6250.0013,8.740336950730425,23.03
777,778,charter,84.74,0.6456,107.77,107.77,49.74,84.74,0.0678,0.0789,0.0559,0.6456,6250.0013,8.740336950730425,23.03
798,799,charter,84.74,0.6456,107.77,107.77,49.74,84.74,0.0678,0.0789,0.0559,0.6456,6250.0013,8.740336950730425,23.03
143,144,charter,85.32,0.2377,49.062,49.062,50.32,85.32,0.0678,0.0025,0.0108,0.2377,4583.332,8.430181523517474,36.257999999999996
411,412,beach,85.698,0.2537,85.698,85.698,85.698,104.198,0.2537,0.1498,0.0233,0.0219,3749.9999,8.22951109229779,0.0
368,369,charter,86.75399999999999,0.0209,31.602,31.602,51.754,86.75399999999999,0.0678,0.0789,0.0102,0.0209,1249.9998,7.130898670296334,55.15199999999999
1174,1175,boat,86.802,0.0102,91.834,91.834,86.802,121.802,0.0678,0.0789,0.0102,0.0209,4583.332,8.430181523517474,5.0319999999999965
1068,1069,charter,87.212,1.0905,97.096,97.096,52.212,87.212,0.0678,0.0789,0.0897,1.0905,1249.9998,7.130898670296334,9.884
488,489,beach,87.814,0.0678,87.814,87.814,87.814,112.814,0.0678,0.0503,0.2601,0.5391,3749.9999,8.22951109229779,0.0
532,533,pier,87.874,0.0025,87.874,87.874,111.086,140.086,0.0678,0.0025,0.0499,0.2421,6250.0013,8.740336950730425,0.0
522,523,boat,87.874,0.0023,144.246,144.246,87.874,111.874,0.1049,0.0451,0.0023,0.0046,6250.0013,8.740336950730425,56.372000000000014
527,528,boat,87.874,0.1665,343.206,343.206,87.874,122.874,0.5333,0.4522,0.1665,0.3975,6250.0013,8.740336950730425,255.33200000000002
172,173,charter,87.9,0.0058,243.34,243.34,52.9,87.9,0.5333,0.4522,0.0156,0.0058,3749.9999,8.22951109229779,155.44
458,459,charter,89.054,1.0266,181.896,181.896,54.054,89.054,0.5333,0.4522,0.2413,1.0266,2916.6666,7.978196667826407,92.84199999999998
502,503,charter,89.054,1.0266,181.896,181.896,54.054,89.054,0.5333,0.4522,0.2413,1.0266,2916.6666,7.978196667826407,92.84199999999998
567,568,beach,89.53200000000001,0.0678,89.53200000000001,89.53200000000001,89.53200000000001,114.532,0.0678,0.0503,0.023,0.1648,6250.0013,8.740336950730425,0.0
86,87,charter,89.714,0.6456,38.134,38.134,54.714,89.714,0.0678,0.0789,0.0559,0.6456,6250.0013,8.740336950730425,51.58
41,42,charter,89.912,1.0905,10.296,10.296,54.912,89.912,0.0678,0.0789,0.0897,1.0905,2916.6666,7.978196667826407,79.61600000000001
646,647,charter,89.912,1.0905,10.296,10.296,54.912,89.912,0.0678,0.0789,0.0897,1.0905,2916.6666,7.978196667826407,79.61600000000001
498,499,charter,90.036,0.1726,50.666,50.666,60.536,90.036,0.0678,0.0052,0.0732,0.1726,2083.3332,7.641724390062335,39.370000000000005
779,780,charter,90.74,1.0905,120.77,120.77,55.74,90.74,0.0678,0.0789,0.0897,1.0905,7083.3317,8.86549965509619,30.03
468,469,charter,90.77,1.0266,189.618,189.618,55.77,90.77,0.5333,0.4522,0.2413,1.0266,2916.6666,7.978196667826407,98.848
381,382,boat,90.948,0.0023,132.99,132.99,90.948,114.948,0.1049,0.0451,0.0023,0.0046,2916.6666,7.978196667826407,42.042000000000016
380,381,pier,90.948,0.0789,90.948,90.948,90.948,119.948,0.0678,0.0789,0.0014,0.0029,2916.6666,7.978196667826407,0.0
419,420,charter,91.074,0.0058,261.326,261.326,56.074,91.074,0.5333,0.4522,0.0156,0.0058,3749.9999,8.22951109229779,170.252
531,532,charter,91.074,1.0266,219.006,219.006,56.074,91.074,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,127.932
104,105,charter,91.24,0.1726,261.366,261.366,61.74,91.24,0.0678,0.0052,0.0732,0.1726,7916.6663,8.976725474478886,170.12599999999998
164,165,charter,91.372,0.4216,323.31,323.31,56.372,91.372,0.5333,0.0069,0.0361,0.4216,6250.0013,8.740336950730425,231.938
495,496,pier,91.854,0.0789,91.854,91.854,112.266,141.266,0.0678,0.0789,0.0014,0.0029,5416.6667,8.59723590524362,0.0
908,909,boat,92.046,0.0143,283.54400000000004,283.54400000000004,92.046,121.546,0.0678,0.0503,0.0143,0.0289,3749.9999,8.22951109229779,191.49800000000005
464,465,charter,92.77,0.0046,106.858,106.858,68.77,92.77,0.1049,0.0451,0.0023,0.0046,3749.9999,8.22951109229779,14.088000000000008
61,62,pier,93.092,0.0503,93.092,93.092,93.092,118.092,0.0678,0.0503,0.2601,0.5391,4583.332,8.430181523517474,0.0
620,621,beach,93.312,0.2537,93.312,93.312,93.312,111.812,0.2537,0.1498,0.0233,0.0219,5416.6667,8.59723590524362,0.0
95,96,charter,93.32,0.0209,56.862,56.862,58.32,93.32,0.0678,0.0789,0.0102,0.0209,5416.6667,8.59723590524362,36.45799999999999
874,875,pier,93.436,0.4522,93.436,93.436,155.946,190.946,0.5333,0.4522,0.2413,1.0266,2083.3332,7.641724390062335,0.0
179,180,charter,93.85,0.324,71.214,71.214,64.35,93.85,0.0678,0.0503,0.1082,0.324,2916.6666,7.978196667826407,22.635999999999996
167,168,boat,94.35,0.0143,104.414,104.414,94.35,123.85,0.0678,0.0503,0.0143,0.0289,4583.332,8.430181523517474,10.064000000000007
144,145,boat,94.506,0.2413,333.25800000000004,333.25800000000004,94.506,129.506,0.5333,0.4522,0.2413,1.0266,6250.0013,8.740336950730425,238.75200000000004
1104,1105,beach,94.506,0.2537,94.506,94.506,193.986,212.486,0.2537,0.1498,0.0008,0.0027,6250.0013,8.740336950730425,0.0
439,440,charter,94.682,1.0266,489.804,489.804,59.682,94.682,0.5333,0.4522,0.2413,1.0266,7916.6663,8.976725474478886,395.12199999999996
121,122,boat,94.74,0.0897,205.27,205.27,94.74,129.74,0.0678,0.0789,0.0897,1.0905,12499.998,9.43348376329038,110.53000000000002
129,130,boat,94.74,0.0102,205.27,205.27,94.74,129.74,0.0678,0.0789,0.0102,0.0209,12499.998,9.43348376329038,110.53000000000002
130,131,boat,94.74,0.0108,205.27,205.27,94.74,129.74,0.0678,0.0025,0.0108,0.2377,12499.998,9.43348376329038,110.53000000000002
451,452,pier,94.77,0.0789,94.77,94.77,94.77,123.77,0.0678,0.0789,0.1643,0.5391,5416.6667,8.59723590524362,0.0
466,467,boat,94.77,0.0023,147.25799999999998,147.25799999999998,94.77,118.77,0.1049,0.0451,0.0023,0.0046,5416.6667,8.59723590524362,52.487999999999985
467,468,boat,94.77,0.0238,147.25799999999998,147.25799999999998,94.77,118.77,0.1049,0.0451,0.0238,0.0468,5416.6667,8.59723590524362,52.487999999999985
414,415,charter,95.306,0.4216,212.658,212.658,60.306,95.306,0.5333,0.0069,0.0361,0.4216,3749.9999,8.22951109229779,117.35199999999999
150,151,charter,95.306,0.0058,212.658,212.658,60.306,95.306,0.5333,0.4522,0.0156,0.0058,3749.9999,8.22951109229779,117.35199999999999
408,409,charter,95.306,0.0058,212.658,212.658,60.306,95.306,0.5333,0.4522,0.0156,0.0058,3749.9999,8.22951109229779,117.35199999999999
409,410,charter,95.306,0.0058,212.658,212.658,60.306,95.306,0.5333,0.4522,0.0156,0.0058,3749.9999,8.22951109229779,117.35199999999999
149,150,charter,95.306,0.0058,212.658,212.658,60.306,95.306,0.5333,0.4522,0.0156,0.0058,3749.9999,8.22951109229779,117.35199999999999
497,498,charter,95.536,0.6456,41.45399999999999,41.45399999999999,60.536,95.536,0.0678,0.0789,0.0559,0.6456,2083.3332,7.641724390062335,54.08200000000001
118,119,charter,97.634,1.0266,150.15,150.15,62.63399999999999,97.634,0.5333,0.4522,0.2413,1.0266,2916.6666,7.978196667826407,52.516000000000005
515,516,beach,97.686,0.0678,97.686,97.686,97.686,122.686,0.0678,0.0052,0.1491,0.2421,5416.6667,8.59723590524362,0.0
212,213,charter,98.004,0.0058,291.808,291.808,63.004,98.004,0.5333,0.4522,0.0156,0.0058,6250.0013,8.740336950730425,193.80399999999997
512,513,boat,98.474,0.2413,384.606,384.606,98.474,133.474,0.5333,0.4522,0.2413,1.0266,7083.3317,8.86549965509619,286.132
425,426,charter,99.35,0.4216,191.334,191.334,64.35,99.35,0.5333,0.0069,0.0361,0.4216,2916.6666,7.978196667826407,91.98400000000001
429,430,charter,99.35,0.3975,191.334,191.334,64.35,99.35,0.5333,0.4522,0.1665,0.3975,2916.6666,7.978196667826407,91.98400000000001
423,424,charter,99.35,1.0266,191.334,191.334,64.35,99.35,0.5333,0.4522,0.2413,1.0266,2916.6666,7.978196667826407,91.98400000000001
175,176,charter,99.35,1.0905,29.172,29.172,64.35,99.35,0.0678,0.0789,0.0897,1.0905,2916.6666,7.978196667826407,70.178
88,89,pier,100.674,0.4522,100.674,100.674,15.134,50.13399999999999,0.5333,0.4522,0.2413,1.0266,2083.3332,7.641724390062335,0.0
114,115,charter,101.32,0.6456,64.66199999999999,64.66199999999999,66.32,101.32,0.0678,0.0789,0.0559,0.6456,6250.0013,8.740336950730425,36.658
526,527,charter,101.674,1.0266,260.406,260.406,66.67399999999999,101.674,0.5333,0.4522,0.2413,1.0266,4583.332,8.430181523517474,158.732
513,514,charter,101.674,0.0058,260.406,260.406,66.67399999999999,101.674,0.5333,0.4522,0.0156,0.0058,4583.332,8.430181523517474,158.732
508,509,charter,101.674,0.0058,260.406,260.406,66.67399999999999,101.674,0.5333,0.4522,0.0156,0.0058,4583.332,8.430181523517474,158.732
200,201,boat,101.898,0.0559,71.706,71.706,101.898,136.898,0.0678,0.0789,0.0559,0.6456,4583.332,8.430181523517474,30.191999999999993
125,126,charter,102.74,0.0209,146.77,146.77,67.74,102.74,0.0678,0.0789,0.0102,0.0209,8750.001,9.076809093637367,44.030000000000015
954,955,charter,102.774,0.6456,132.25799999999998,132.25799999999998,67.774,102.774,0.0678,0.0789,0.0559,0.6456,2083.3332,7.641724390062335,29.48399999999998
496,497,charter,103.254,0.3087,115.736,115.736,79.25399999999999,103.254,0.1049,0.0079,0.0613,0.3087,4583.332,8.430181523517474,12.482
471,472,charter,103.77,0.0058,233.818,233.818,68.77,103.77,0.5333,0.4522,0.0156,0.0058,3749.9999,8.22951109229779,130.048
89,90,pier,104.214,0.1498,104.214,104.214,104.214,122.714,0.2537,0.1498,0.2339,0.6288,12499.998,9.43348376329038,0.0
490,491,boat,104.414,0.1643,94.35,94.35,104.414,133.414,0.0678,0.0789,0.1643,0.5391,4583.332,8.430181523517474,10.064000000000007
493,494,boat,104.454,0.0156,351.496,351.496,104.454,139.454,0.5333,0.4522,0.0156,0.0058,6250.0013,8.740336950730425,247.04199999999997
373,374,charter,104.748,0.4216,177.66,177.66,69.748,104.748,0.5333,0.0069,0.0361,0.4216,2083.3332,7.641724390062335,72.91199999999999
1153,1154,beach,105.906,0.2537,105.906,105.906,217.386,235.886,0.2537,0.1498,0.0233,0.0219,7083.3317,8.86549965509619,0.0
636,637,boat,106.112,0.0108,19.896,19.896,106.112,141.112,0.0678,0.0025,0.0108,0.2377,6250.0013,8.740336950730425,86.216
590,591,boat,106.112,0.0143,89.53200000000001,89.53200000000001,106.112,135.612,0.0678,0.0503,0.0143,0.0289,6250.0013,8.740336950730425,16.579999999999984
421,422,charter,106.274,0.1648,77.274,77.274,77.274,106.274,0.0678,0.0789,0.0971,0.1648,5416.6667,8.59723590524362,29.0
1170,1171,boat,106.434,0.2413,255.15,255.15,106.434,141.434,0.5333,0.4522,0.2413,1.0266,5416.6667,8.59723590524362,148.716
379,380,boat,106.596,0.0559,68.432,68.432,106.596,141.596,0.0678,0.0789,0.0559,0.6456,2083.3332,7.641724390062335,38.164
147,148,charter,106.706,0.0058,252.858,252.858,71.706,106.706,0.5333,0.4522,0.0156,0.0058,4583.332,8.430181523517474,146.152
186,187,charter,106.706,0.4216,252.858,252.858,71.706,106.706,0.5333,0.0069,0.0361,0.4216,4583.332,8.430181523517474,146.152
196,197,charter,106.706,0.3975,252.858,252.858,71.706,106.706,0.5333,0.4522,0.1665,0.3975,4583.332,8.430181523517474,146.152
221,222,charter,106.706,0.0058,252.858,252.858,71.706,106.706,0.5333,0.4522,0.0156,0.0058,4583.332,8.430181523517474,146.152
461,462,charter,107.952,1.0266,373.05,373.05,72.952,107.952,0.5333,0.4522,0.2413,1.0266,6250.0013,8.740336950730425,265.098
117,118,charter,108.002,0.0209,77.234,77.234,73.002,108.002,0.0678,0.0789,0.0102,0.0209,3749.9999,8.22951109229779,30.768
393,394,pier,108.974,0.0789,108.974,108.974,123.786,152.786,0.0678,0.0789,0.1643,0.5391,3749.9999,8.22951109229779,0.0
484,485,boat,108.974,0.1574,139.656,139.656,108.974,132.974,0.1049,0.0451,0.1574,0.4671,3749.9999,8.22951109229779,30.682000000000002
93,94,charter,109.32,0.0209,72.462,72.462,74.32,109.32,0.0678,0.0789,0.0102,0.0209,7083.3317,8.86549965509619,36.85799999999999
455,456,beach,109.35,0.0678,109.35,109.35,121.014,150.014,0.0678,0.0789,0.1643,0.5391,5416.6667,8.59723590524362,0.0
366,367,charter,109.354,0.6456,45.402,45.402,74.354,109.354,0.0678,0.0789,0.0559,0.6456,2083.3332,7.641724390062335,63.952
94,95,boat,111.462,0.0051,422.984,422.984,111.462,146.46200000000002,0.5333,0.4522,0.0051,1.0266,11250.001,9.328123496521451,311.522
417,418,charter,112.274,0.0058,360.126,360.126,77.274,112.274,0.5333,0.4522,0.0156,0.0058,5416.6667,8.59723590524362,247.85199999999998
509,510,charter,112.274,0.3975,301.806,301.806,77.274,112.274,0.5333,0.4522,0.1665,0.3975,5416.6667,8.59723590524362,189.53199999999998
485,486,charter,112.374,0.0046,113.256,113.256,88.374,112.374,0.1049,0.0451,0.0023,0.0046,2916.6666,7.978196667826407,0.882000000000005
1113,1114,charter,112.606,0.0289,347.004,347.004,83.10600000000001,112.606,0.0678,0.0503,0.0143,0.0289,5416.6667,8.59723590524362,234.39800000000002
403,404,charter,114.254,0.4216,266.696,266.696,79.25399999999999,114.254,0.5333,0.0069,0.0361,0.4216,4583.332,8.430181523517474,152.442
177,178,charter,114.35,0.6456,35.972,35.972,79.35,114.35,0.0678,0.0789,0.0559,0.6456,3749.9999,8.22951109229779,78.37799999999999
431,432,charter,114.35,0.4216,235.93400000000003,235.93400000000003,79.35,114.35,0.5333,0.0069,0.0361,0.4216,3749.9999,8.22951109229779,121.58400000000003
386,387,boat,115.196,0.1574,295.422,295.422,115.196,139.196,0.1049,0.0451,0.1574,0.4671,7083.3317,8.86549965509619,180.22600000000003
473,474,charter,116.77,0.4216,278.018,278.018,81.77,116.77,0.5333,0.0069,0.0361,0.4216,4583.332,8.430181523517474,161.248
201,202,beach,117.306,0.0678,117.306,117.306,181.104,210.104,0.0678,0.0789,0.1643,0.5391,7916.6663,8.976725474478886,0.0
190,191,charter,117.404,0.3087,137.648,137.648,93.404,117.404,0.1049,0.0079,0.0613,0.3087,9583.3357,9.167781004513879,20.244
36,37,pier,120.004,0.0789,120.004,120.004,252.64,281.64,0.0678,0.0789,0.0014,0.0029,12499.998,9.43348376329038,0.0
216,217,beach,120.004,0.0678,120.004,120.004,252.64,281.64,0.0678,0.0789,0.1643,0.5391,12499.998,9.43348376329038,0.0
869,870,boat,121.836,0.6817,175.89,175.89,121.836,146.836,0.2537,0.1498,0.6817,2.3014,2916.6666,7.978196667826407,54.05399999999999
1176,1177,beach,121.836,0.5333,121.836,121.836,203.346,238.346,0.5333,0.4522,0.2413,1.0266,2916.6666,7.978196667826407,0.0
872,873,beach,121.836,0.5333,121.836,121.836,203.346,238.346,0.5333,0.4522,0.0156,0.0058,2916.6666,7.978196667826407,0.0
530,531,charter,122.874,1.0266,343.206,343.206,87.874,122.874,0.5333,0.4522,0.0051,1.0266,6250.0013,8.740336950730425,220.33200000000002
483,484,charter,123.374,0.4216,216.216,216.216,88.374,123.374,0.5333,0.0069,0.0361,0.4216,2916.6666,7.978196667826407,92.84200000000001
384,385,charter,123.374,0.0058,216.216,216.216,88.374,123.374,0.5333,0.4522,0.0156,0.0058,2916.6666,7.978196667826407,92.84200000000001
168,169,beach,124.35,0.2537,124.35,124.35,124.35,142.85,0.2537,0.1498,0.2339,0.6288,6250.0013,8.740336950730425,0.0
793,794,beach,125.902,0.5333,125.902,125.902,68.77,103.77,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,0.0
507,508,charter,127.046,0.0209,56.074,56.074,92.046,127.046,0.0678,0.0789,0.0102,0.0209,3749.9999,8.22951109229779,70.97200000000001
912,913,charter,127.046,0.6456,195.73,195.73,92.046,127.046,0.0678,0.0789,0.0559,0.6456,3749.9999,8.22951109229779,68.68399999999998
460,461,boat,127.666,0.0014,104.454,104.454,127.666,156.666,0.0678,0.0789,0.0014,0.0029,6250.0013,8.740336950730425,23.212000000000003
189,190,charter,127.848,0.0209,63.004,63.004,92.848,127.848,0.0678,0.0789,0.0102,0.0209,6250.0013,8.740336950730425,64.844
395,396,charter,129.386,0.5391,88.374,88.374,100.386,129.386,0.0678,0.0789,0.1643,0.5391,2916.6666,7.978196667826407,41.012
169,170,charter,129.414,0.5391,104.414,104.414,104.414,129.414,0.0678,0.0503,0.2601,0.5391,4583.332,8.430181523517474,24.999999999999986
486,487,pier,129.57399999999998,0.0789,129.57399999999998,129.57399999999998,147.186,176.18599999999998,0.0678,0.0789,0.1643,0.5391,4583.332,8.430181523517474,0.0
392,393,pier,129.57399999999998,0.0789,129.57399999999998,129.57399999999998,147.186,176.18599999999998,0.0678,0.0789,0.1643,0.5391,4583.332,8.430181523517474,0.0
437,438,charter,129.77,0.3975,322.218,322.218,94.77,129.77,0.5333,0.4522,0.1665,0.3975,5416.6667,8.59723590524362,192.448
363,364,boat,130.832,0.2601,130.832,130.832,130.832,155.832,0.0678,0.0503,0.2601,0.5391,4583.332,8.430181523517474,0.0
1023,1024,charter,131.726,1.0266,16.45,16.45,96.726,131.726,0.5333,0.4522,0.2413,1.0266,2083.3332,7.641724390062335,115.276
1168,1169,charter,132.812,1.0905,181.896,181.896,97.812,132.812,0.0678,0.0789,0.0897,1.0905,2916.6666,7.978196667826407,49.083999999999975
1141,1142,boat,132.99,0.0156,4.29,4.29,132.99,167.99,0.5333,0.4522,0.0156,0.0058,2916.6666,7.978196667826407,128.70000000000002
375,376,charter,135.032,0.5391,110.032,110.032,110.032,135.032,0.0678,0.0503,0.2601,0.5391,3749.9999,8.22951109229779,25.000000000000014
521,522,pier,136.20600000000002,0.4522,136.20600000000002,136.20600000000002,34.874,69.874,0.5333,0.4522,0.1665,0.3975,2083.3332,7.641724390062335,0.0
447,448,charter,138.114,0.4671,138.996,138.996,114.114,138.114,0.1049,0.0451,0.1574,0.4671,2916.6666,7.978196667826407,0.882000000000005
500,501,charter,139.454,0.4216,351.496,351.496,104.454,139.454,0.5333,0.0069,0.0361,0.4216,6250.0013,8.740336950730425,212.04199999999997
223,224,charter,139.704,0.1648,71.706,71.706,110.704,139.704,0.0678,0.0789,0.0971,0.1648,4583.332,8.430181523517474,67.998
399,400,boat,140.714,0.1574,171.396,171.396,140.714,164.71400000000003,0.1049,0.0451,0.1574,0.4671,3749.9999,8.22951109229779,30.681999999999988
858,859,charter,140.808,0.5391,115.808,115.808,115.808,140.808,0.0678,0.0503,0.2601,0.5391,2083.3332,7.641724390062335,24.999999999999986
208,209,charter,141.64,0.0029,116.64,116.64,116.64,141.64,0.0678,0.0503,0.0276,0.0029,5416.6667,8.59723590524362,24.999999999999986
422,423,charter,143.974,1.0266,266.616,266.616,108.974,143.974,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,122.642
519,520,pier,144.246,0.1498,144.246,144.246,144.246,162.746,0.2537,0.1498,0.0233,0.0219,6250.0013,8.740336950730425,0.0
873,874,charter,146.836,2.3014,175.89,175.89,121.836,146.836,0.2537,0.1498,0.6817,2.3014,2916.6666,7.978196667826407,29.053999999999974
390,391,charter,148.256,0.6456,88.374,88.374,113.256,148.256,0.0678,0.0789,0.0559,0.6456,2916.6666,7.978196667826407,59.882000000000005
1175,1176,charter,149.40200000000002,0.0209,121.034,121.034,114.402,149.40200000000002,0.0678,0.0789,0.0102,0.0209,6250.0013,8.740336950730425,28.36800000000001
387,388,pier,150.174,0.0789,150.174,150.174,170.58599999999998,199.586,0.0678,0.0789,0.1643,0.5391,5416.6667,8.59723590524362,0.0
1177,1178,pier,150.236,0.4522,150.236,150.236,250.746,285.746,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,0.0
456,457,boat,154.214,0.2601,154.214,154.214,154.214,179.21400000000003,0.0678,0.0503,0.2601,0.5391,7083.3317,8.86549965509619,0.0
1171,1172,boat,155.80200000000002,0.0108,164.834,164.834,155.80200000000002,190.802,0.0678,0.0025,0.0108,0.2377,8750.001,9.076809093637367,9.031999999999982
452,453,charter,158.77,0.0029,133.77,133.77,133.77,158.77,0.0678,0.0503,0.0276,0.0029,7916.6663,8.976725474478886,25.0
450,451,charter,158.77,0.2421,133.77,133.77,133.77,158.77,0.0678,0.0052,0.1491,0.2421,7916.6663,8.976725474478886,25.0
382,383,charter,162.49,0.1726,90.948,90.948,132.99,162.49,0.0678,0.0052,0.0732,0.1726,2916.6666,7.978196667826407,71.54200000000002
220,221,charter,163.70600000000002,1.0266,453.858,453.858,128.70600000000002,163.70600000000002,0.5333,0.4522,0.2413,1.0266,8750.001,9.076809093637367,290.152
202,203,charter,163.70600000000002,0.4216,453.858,453.858,128.70600000000002,163.70600000000002,0.5333,0.0069,0.0361,0.4216,8750.001,9.076809093637367,290.152
1142,1143,boat,163.99,0.0361,5.29,5.29,163.99,198.99,0.5333,0.0069,0.0361,0.4216,3749.9999,8.22951109229779,158.70000000000002
396,397,charter,164.574,0.3975,317.016,317.016,129.57399999999998,164.574,0.5333,0.4522,0.1665,0.3975,4583.332,8.430181523517474,152.442
876,877,charter,164.65599999999998,2.3014,128.018,128.018,139.656,164.65599999999998,0.2537,0.1498,0.6817,2.3014,3749.9999,8.22951109229779,36.63799999999998
378,379,charter,165.832,1.0266,353.49800000000005,353.49800000000005,130.832,165.832,0.5333,0.4522,0.2413,1.0266,4583.332,8.430181523517474,187.66600000000005
476,477,boat,166.21200000000002,0.0897,42.282,42.282,166.21200000000002,201.212,0.0678,0.0789,0.0897,1.0905,5416.6667,8.59723590524362,123.93000000000002
444,445,boat,167.31400000000002,0.1665,322.048,322.048,167.31400000000002,202.314,0.5333,0.4522,0.1665,0.3975,4583.332,8.430181523517474,154.73399999999998
401,402,charter,173.59799999999998,0.6456,107.916,107.916,138.59799999999998,173.59799999999998,0.0678,0.0789,0.0559,0.6456,3749.9999,8.22951109229779,65.68199999999999
489,490,charter,174.35,1.0266,414.334,414.334,139.35,174.35,0.5333,0.4522,0.2413,1.0266,7083.3317,8.86549965509619,239.984
482,483,charter,174.65599999999998,0.6456,108.974,108.974,139.656,174.65599999999998,0.0678,0.0789,0.0559,0.6456,3749.9999,8.22951109229779,65.68199999999997
170,171,boat,175.748,0.0233,175.748,175.748,175.748,194.248,0.2537,0.1498,0.0233,0.0219,6250.0013,8.740336950730425,0.0
222,223,boat,180.00599999999997,0.1574,255.798,255.798,180.00599999999997,204.006,0.1049,0.0451,0.1574,0.4671,12499.998,9.43348376329038,75.79200000000003
